Hour,Sampled_Price,AC_Power,Outdoor_Temperature,Indoor_Temperature,Dynamic_T_max
1,0.05050505050505061,0.0,28.0,23.322465,23.939470397825243
1,0.07070707070707072,0.0,28.0,23.322465,23.91530132325342
1,0.09090909090909105,0.0,28.0,23.322465,23.891156649562483
1,0.11111111111111116,0.0,28.0,23.322465,23.867036352117523
1,0.1313131313131315,0.0,28.0,23.322465,23.842940406308497
1,0.1515151515151516,0.0,28.0,23.322465,23.818868787550215
1,0.1717171717171717,0.0,28.0,23.322465,23.794821471282305
1,0.19191919191919204,0.0,28.0,23.322465,23.77079843296919
1,0.21212121212121215,0.0,28.0,23.322465,23.746799648100062
1,0.2323232323232325,0.0,28.0,23.322465,23.722825092188867
1,0.2525252525252526,0.0,28.0,23.322465,23.69887474077426
1,0.27272727272727293,0.0,28.0,23.322465,23.674948569419605
1,0.29292929292929304,0.0,28.0,23.322465,23.651046553712927
1,0.31313131313131315,0.0,28.0,23.322465,23.6271686692669
1,0.3333333333333335,0.0,28.0,23.322465,23.60331489171882
1,0.3535353535353536,0.0,28.0,23.322465,23.57948519673058
1,0.3737373737373739,0.0,28.0,23.322465,23.55567955998864
1,0.39393939393939403,0.0,28.0,23.322465,23.531897957204016
1,0.41414141414141437,0.0,28.0,23.322465,23.508140364112236
1,0.4343434343434345,0.0,28.0,23.322465,23.484406756473337
1,0.4545454545454546,0.0,28.0,23.322465,23.46069711007181
1,0.4747474747474749,0.0,28.0,23.322465,23.43701140071661
1,0.49494949494949503,0.0,28.0,23.322465,23.41334960424111
1,0.5151515151515154,0.0,28.0,23.322465,23.389711696503078
1,0.5353535353535355,0.0,28.0,23.322465,23.366097653384664
1,0.5555555555555556,0.0,28.0,23.322465,23.34250745079236
1,0.5757575757575759,0.018585624,28.0,23.318941,23.318941064656986
1,0.595959595959596,0.14274922,28.0,23.295398,23.295398470933655
1,0.6161616161616164,0.26678747,28.0,23.27188,23.271879645601768
1,0.6363636363636365,0.39070049,28.0,23.248385,23.248384564664967
1,0.6565656565656568,0.5144884,28.0,23.224913,23.224913204151125
1,0.6767676767676769,0.63815135,28.0,23.201466,23.201465540112316
1,0.696969696969697,0.76168944,28.0,23.178042,23.178041548624787
1,0.7171717171717173,0.88510281,28.0,23.154641,23.15464120578895
1,0.7373737373737375,1.0083916,28.0,23.131264,23.13126448772933
1,0.7575757575757578,1.1315559,28.0,23.107911,23.10791137059457
1,0.7777777777777779,1.2545958,28.0,23.084582,23.08458183055739
1,0.7979797979797982,1.3775116,28.0,23.061276,23.06127584381456
1,0.8181818181818183,1.5003032,28.0,23.037993,23.037993386586884
1,0.8383838383838385,1.6229709,28.0,23.014734,23.014734435119177
1,0.8585858585858588,1.7455147,28.0,22.991499,22.991498965680236
1,0.8787878787878789,1.8679348,28.0,22.968287,22.968286954562814
1,0.8989898989898992,1.9902313,28.0,22.945098,22.945098378083596
1,0.9191919191919193,2.1124044,28.0,22.921933,22.92193321258319
1,0.9393939393939394,2.2344541,28.0,22.898791,22.898791434426077
1,0.9595959595959598,2.3563806,28.0,22.875673,22.8756730200006
1,0.9797979797979799,2.4781839,28.0,22.852578,22.852577945718956
1,1.0,2.5998644,28.0,22.829506,22.829506188017135
2,-1.0,2.6135914,28.0,21.0,25.230506313024577
2,-0.9797979797979798,2.6135914,28.0,21.0,25.205033820173618
2,-0.9595959595959596,2.6135914,28.0,21.0,25.179587044122947
2,-0.9393939393939394,2.6135914,28.0,21.0,25.154165958909115
2,-0.9191919191919192,2.6135914,28.0,21.0,25.12877053859488
2,-0.898989898989899,2.6135914,28.0,21.0,25.1034007572692
2,-0.8787878787878788,2.6135914,28.0,21.0,25.078056589047165
2,-0.8585858585858586,2.6135914,28.0,21.0,25.05273800807003
2,-0.8383838383838383,2.6135914,28.0,21.0,25.027444988505135
2,-0.8181818181818181,2.6135914,28.0,21.0,25.00217750454591
2,-0.797979797979798,2.6135914,28.0,21.0,24.976935530411836
2,-0.7777777777777778,2.6135914,28.0,21.0,24.951719040348422
2,-0.7575757575757576,2.6135914,28.0,21.0,24.92652800862718
2,-0.7373737373737373,2.6135914,28.0,21.0,24.90136240954559
2,-0.7171717171717171,2.6135914,28.0,21.0,24.8762222174271
2,-0.696969696969697,2.6135914,28.0,21.0,24.851107406621054
2,-0.6767676767676767,2.6135914,28.0,21.0,24.82601795150272
2,-0.6565656565656566,2.6135914,28.0,21.0,24.80095382647321
2,-0.6363636363636364,2.6135914,28.0,21.0,24.7759150059595
2,-0.6161616161616161,2.6135914,28.0,21.0,24.75090146441438
2,-0.5959595959595959,2.6135914,28.0,21.0,24.725913176316425
2,-0.5757575757575757,2.6135914,28.0,21.0,24.700950116169984
2,-0.5555555555555556,2.6135914,28.0,21.0,24.676012258505146
2,-0.5353535353535352,2.6135914,28.0,21.0,24.651099577877705
2,-0.5151515151515151,2.6135914,28.0,21.0,24.626212048869156
2,-0.4949494949494949,2.6135914,28.0,21.0,24.601349646086646
2,-0.4747474747474747,2.6135914,28.0,21.0,24.576512344162968
2,-0.4545454545454545,0.0,28.0,21.495562,24.551700117756518
2,-0.43434343434343425,0.0,28.0,21.495562,24.526912941551274
2,-0.41414141414141414,0.0,28.0,21.495562,24.502150790256778
2,-0.3939393939393939,0.0,28.0,21.495562,24.477413638608112
2,-0.3737373737373737,0.0,28.0,21.495562,24.452701461365855
2,-0.3535353535353535,0.0,28.0,21.495562,24.428014233316063
2,-0.33333333333333326,0.0,28.0,21.495562,24.40335192927026
2,-0.31313131313131304,0.0,28.0,21.495562,24.3787145240654
2,-0.2929292929292928,0.0,28.0,21.495562,24.354101992563834
2,-0.2727272727272727,0.0,28.0,21.495562,24.32951430965329
2,-0.2525252525252525,0.0,28.0,21.495562,24.30495145024686
2,-0.23232323232323226,0.0,28.0,21.495562,24.280413389282945
2,-0.21212121212121204,0.0,28.0,21.495562,24.255900101725274
2,-0.19191919191919182,0.0,28.0,21.495562,24.23141156256283
2,-0.1717171717171716,0.0,28.0,21.495562,24.20694774680986
2,-0.1515151515151515,0.0,28.0,21.495562,24.182508629505826
2,-0.13131313131313127,0.0,28.0,21.495562,24.1580941857154
2,-0.11111111111111105,0.0,28.0,21.495562,24.133704390528422
2,-0.09090909090909083,0.0,28.0,21.495562,24.109339219059876
2,-0.07070707070707061,0.0,28.0,21.495562,24.084998646449893
2,-0.050505050505050386,0.0,28.0,21.495562,24.060682647863675
2,-0.030303030303030276,0.0,28.0,21.495562,24.03639119849151
2,-0.010101010101010055,0.0,28.0,21.495562,24.012124273548736
2,0.010101010101010166,0.0,28.0,21.495562,23.9878818482757
2,0.030303030303030498,0.0,28.0,21.495562,23.96366389793776
2,0.05050505050505061,0.0,28.0,21.495562,23.939470397825243
2,0.07070707070707072,0.0,28.0,21.495562,23.91530132325342
2,0.09090909090909105,0.0,28.0,21.495562,23.891156649562483
2,0.11111111111111116,0.0,28.0,21.495562,23.867036352117523
2,0.1313131313131315,0.0,28.0,21.495562,23.842940406308497
2,0.1515151515151516,0.0,28.0,21.495562,23.818868787550215
2,0.1717171717171717,0.0,28.0,21.495562,23.794821471282305
2,0.19191919191919204,0.0,28.0,21.495562,23.77079843296919
2,0.21212121212121215,0.0,28.0,21.495562,23.746799648100062
2,0.2323232323232325,0.0,28.0,21.495562,23.722825092188867
2,0.2525252525252526,0.0,28.0,21.495562,23.69887474077426
2,0.27272727272727293,0.0,28.0,21.495562,23.674948569419605
2,0.29292929292929304,0.0,28.0,21.495562,23.651046553712927
2,0.31313131313131315,0.0,28.0,21.495562,23.6271686692669
2,0.3333333333333335,0.0,28.0,21.495562,23.60331489171882
2,0.3535353535353536,0.0,28.0,21.495562,23.57948519673058
2,0.3737373737373739,0.0,28.0,21.495562,23.55567955998864
2,0.39393939393939403,0.0,28.0,21.495562,23.531897957204016
2,0.41414141414141437,0.0,28.0,21.495562,23.508140364112236
2,0.4343434343434345,0.0,28.0,21.495562,23.484406756473337
2,0.4545454545454546,0.0,28.0,21.495562,23.46069711007181
2,0.4747474747474749,0.0,28.0,21.495562,23.43701140071661
2,0.49494949494949503,0.0,28.0,21.495562,23.41334960424111
2,0.5151515151515154,0.0,28.0,21.495562,23.389711696503078
2,0.5353535353535355,0.0,28.0,21.495562,23.366097653384664
2,0.5555555555555556,0.0,28.0,21.495562,23.34250745079236
2,0.5757575757575759,0.0,28.0,21.495562,23.318941064656986
2,0.595959595959596,0.0,28.0,21.495562,23.295398470933655
2,0.6161616161616164,0.0,28.0,21.495562,23.271879645601768
2,0.6363636363636365,0.0,28.0,21.495562,23.248384564664967
2,0.6565656565656568,0.0,28.0,21.495562,23.224913204151125
2,0.6767676767676769,0.0,28.0,21.495562,23.201465540112316
2,0.696969696969697,0.0,28.0,21.495562,23.178041548624787
2,0.7171717171717173,0.0,28.0,21.495562,23.15464120578895
2,0.7373737373737375,0.0,28.0,21.495562,23.13126448772933
2,0.7575757575757578,0.0,28.0,21.495562,23.10791137059457
2,0.7777777777777779,0.0,28.0,21.495562,23.08458183055739
2,0.7979797979797982,0.0,28.0,21.495562,23.06127584381456
2,0.8181818181818183,0.0,28.0,21.495562,23.037993386586884
2,0.8383838383838385,0.0,28.0,21.495562,23.014734435119177
2,0.8585858585858588,0.0,28.0,21.495562,22.991498965680236
2,0.8787878787878789,0.0,28.0,21.495562,22.968286954562814
2,0.8989898989898992,0.0,28.0,21.495562,22.945098378083596
2,0.9191919191919193,0.0,28.0,21.495562,22.92193321258319
2,0.9393939393939394,0.0,28.0,21.495562,22.898791434426077
2,0.9595959595959598,0.0,28.0,21.495562,22.8756730200006
2,0.9797979797979799,0.0,28.0,21.495562,22.852577945718956
2,1.0,0.0,28.0,21.495562,22.829506188017135
3,-1.0,4.8259854,28.0,21.0,25.230506313024577
3,-0.9797979797979798,4.8259854,28.0,21.0,25.205033820173618
3,-0.9595959595959596,4.8259854,28.0,21.0,25.179587044122947
3,-0.9393939393939394,4.8259854,28.0,21.0,25.154165958909115
3,-0.9191919191919192,4.8259854,28.0,21.0,25.12877053859488
3,-0.898989898989899,4.8259854,28.0,21.0,25.1034007572692
3,-0.8787878787878788,4.8259854,28.0,21.0,25.078056589047165
3,-0.8585858585858586,4.8259854,28.0,21.0,25.05273800807003
3,-0.8383838383838383,4.8259854,28.0,21.0,25.027444988505135
3,-0.8181818181818181,4.8259854,28.0,21.0,25.00217750454591
3,-0.797979797979798,2.3809524,28.0,21.0,24.976935530411836
3,-0.7777777777777778,2.3809524,28.0,21.0,24.951719040348422
3,-0.7575757575757576,2.3809524,28.0,21.0,24.92652800862718
3,-0.7373737373737373,2.3809524,28.0,21.0,24.90136240954559
3,-0.7171717171717171,2.3809524,28.0,21.0,24.8762222174271
3,-0.696969696969697,2.3809524,28.0,21.0,24.851107406621054
3,-0.6767676767676767,2.3809524,28.0,21.0,24.82601795150272
3,-0.6565656565656566,2.3809524,28.0,21.0,24.80095382647321
3,-0.6363636363636364,2.3809524,28.0,21.0,24.7759150059595
3,-0.6161616161616161,2.3809524,28.0,21.0,24.75090146441438
3,-0.5959595959595959,2.3809524,28.0,21.0,24.725913176316425
3,-0.5757575757575757,2.3809524,28.0,21.0,24.700950116169984
3,-0.5555555555555556,2.3809524,28.0,21.0,24.676012258505146
3,-0.5353535353535352,2.3809524,28.0,21.0,24.651099577877705
3,-0.5151515151515151,2.3809524,28.0,21.0,24.626212048869156
3,-0.4949494949494949,2.3809524,28.0,21.0,24.601349646086646
3,-0.4747474747474747,2.3809524,28.0,21.0,24.576512344162968
3,-0.4545454545454545,2.3809524,28.0,21.0,24.551700117756518
3,-0.43434343434343425,2.3809524,28.0,21.0,24.526912941551274
3,-0.41414141414141414,2.3809524,28.0,21.0,24.502150790256778
3,-0.3939393939393939,2.3809524,28.0,21.0,24.477413638608112
3,-0.3737373737373737,2.3809524,28.0,21.0,24.452701461365855
3,-0.3535353535353535,2.3809524,28.0,21.0,24.428014233316063
3,-0.33333333333333326,2.3809524,28.0,21.0,24.40335192927026
3,-0.31313131313131304,2.3809524,28.0,21.0,24.3787145240654
3,-0.2929292929292928,2.3809524,28.0,21.0,24.354101992563834
3,-0.2727272727272727,2.3809524,28.0,21.0,24.32951430965329
3,-0.2525252525252525,2.3809524,28.0,21.0,24.30495145024686
3,-0.23232323232323226,0.0,28.0,21.451451,24.280413389282945
3,-0.21212121212121204,0.0,28.0,21.451451,24.255900101725274
3,-0.19191919191919182,0.0,28.0,21.451451,24.23141156256283
3,-0.1717171717171716,0.0,28.0,21.451451,24.20694774680986
3,-0.1515151515151515,0.0,28.0,21.451451,24.182508629505826
3,-0.13131313131313127,0.0,28.0,21.451451,24.1580941857154
3,-0.11111111111111105,0.0,28.0,21.451451,24.133704390528422
3,-0.09090909090909083,0.0,28.0,21.451451,24.109339219059876
3,-0.07070707070707061,0.0,28.0,21.451451,24.084998646449893
3,-0.050505050505050386,0.0,28.0,21.451451,24.060682647863675
3,-0.030303030303030276,0.0,28.0,21.451451,24.03639119849151
3,-0.010101010101010055,0.0,28.0,21.451451,24.012124273548736
3,0.010101010101010166,0.0,28.0,21.451451,23.9878818482757
3,0.030303030303030498,0.0,28.0,21.451451,23.96366389793776
3,0.05050505050505061,0.0,28.0,21.451451,23.939470397825243
3,0.07070707070707072,0.0,28.0,21.451451,23.91530132325342
3,0.09090909090909105,0.0,28.0,21.451451,23.891156649562483
3,0.11111111111111116,0.0,28.0,21.451451,23.867036352117523
3,0.1313131313131315,0.0,28.0,21.451451,23.842940406308497
3,0.1515151515151516,0.0,28.0,21.451451,23.818868787550215
3,0.1717171717171717,0.0,28.0,21.451451,23.794821471282305
3,0.19191919191919204,0.0,28.0,21.451451,23.77079843296919
3,0.21212121212121215,0.0,28.0,21.451451,23.746799648100062
3,0.2323232323232325,0.0,28.0,21.451451,23.722825092188867
3,0.2525252525252526,0.0,28.0,21.451451,23.69887474077426
3,0.27272727272727293,0.0,28.0,21.451451,23.674948569419605
3,0.29292929292929304,0.0,28.0,21.451451,23.651046553712927
3,0.31313131313131315,0.0,28.0,21.451451,23.6271686692669
3,0.3333333333333335,0.0,28.0,21.451451,23.60331489171882
3,0.3535353535353536,0.0,28.0,21.451451,23.57948519673058
3,0.3737373737373739,0.0,28.0,21.451451,23.55567955998864
3,0.39393939393939403,0.0,28.0,21.451451,23.531897957204016
3,0.41414141414141437,0.0,28.0,21.451451,23.508140364112236
3,0.4343434343434345,0.0,28.0,21.451451,23.484406756473337
3,0.4545454545454546,0.0,28.0,21.451451,23.46069711007181
3,0.4747474747474749,0.0,28.0,21.451451,23.43701140071661
3,0.49494949494949503,0.0,28.0,21.451451,23.41334960424111
3,0.5151515151515154,0.0,28.0,21.451451,23.389711696503078
3,0.5353535353535355,0.0,28.0,21.451451,23.366097653384664
3,0.5555555555555556,0.0,28.0,21.451451,23.34250745079236
3,0.5757575757575759,0.0,28.0,21.451451,23.318941064656986
3,0.595959595959596,0.0,28.0,21.451451,23.295398470933655
3,0.6161616161616164,0.0,28.0,21.451451,23.271879645601768
3,0.6363636363636365,0.0,28.0,21.451451,23.248384564664967
3,0.6565656565656568,0.0,28.0,21.451451,23.224913204151125
3,0.6767676767676769,0.0,28.0,21.451451,23.201465540112316
3,0.696969696969697,0.0,28.0,21.451451,23.178041548624787
3,0.7171717171717173,0.0,28.0,21.451451,23.15464120578895
3,0.7373737373737375,0.0,28.0,21.451451,23.13126448772933
3,0.7575757575757578,0.0,28.0,21.451451,23.10791137059457
3,0.7777777777777779,0.0,28.0,21.451451,23.08458183055739
3,0.7979797979797982,0.0,28.0,21.451451,23.06127584381456
3,0.8181818181818183,0.0,28.0,21.451451,23.037993386586884
3,0.8383838383838385,0.0,28.0,21.451451,23.014734435119177
3,0.8585858585858588,0.0,28.0,21.451451,22.991498965680236
3,0.8787878787878789,0.0,28.0,21.451451,22.968286954562814
3,0.8989898989898992,0.0,28.0,21.451451,22.945098378083596
3,0.9191919191919193,0.0,28.0,21.451451,22.92193321258319
3,0.9393939393939394,0.0,28.0,21.451451,22.898791434426077
3,0.9595959595959598,0.0,28.0,21.451451,22.8756730200006
3,0.9797979797979799,0.0,28.0,21.451451,22.852577945718956
3,1.0,0.0,28.0,21.451451,22.829506188017135
4,-1.0,6.8956954,28.0,21.0,25.230506313024577
4,-0.9797979797979798,6.8956954,28.0,21.0,25.205033820173618
4,-0.9595959595959596,6.8956954,28.0,21.0,25.179587044122947
4,-0.9393939393939394,6.8956954,28.0,21.0,25.154165958909115
4,-0.9191919191919192,6.8956954,28.0,21.0,25.12877053859488
4,-0.898989898989899,6.8956954,28.0,21.0,25.1034007572692
4,-0.8787878787878788,6.8956954,28.0,21.0,25.078056589047165
4,-0.8585858585858586,6.8956954,28.0,21.0,25.05273800807003
4,-0.8383838383838383,4.60835,28.0,21.0,25.027444988505135
4,-0.8181818181818181,4.60835,28.0,21.0,25.00217750454591
4,-0.797979797979798,4.60835,28.0,21.0,24.976935530411836
4,-0.7777777777777778,4.60835,28.0,21.0,24.951719040348422
4,-0.7575757575757576,4.60835,28.0,21.0,24.92652800862718
4,-0.7373737373737373,4.60835,28.0,21.0,24.90136240954559
4,-0.7171717171717171,4.60835,28.0,21.0,24.8762222174271
4,-0.696969696969697,4.60835,28.0,21.0,24.851107406621054
4,-0.6767676767676767,4.60835,28.0,21.0,24.82601795150272
4,-0.6565656565656566,4.60835,28.0,21.0,24.80095382647321
4,-0.6363636363636364,4.60835,28.0,21.0,24.7759150059595
4,-0.6161616161616161,4.60835,28.0,21.0,24.75090146441438
4,-0.5959595959595959,4.60835,28.0,21.0,24.725913176316425
4,-0.5757575757575757,4.60835,28.0,21.0,24.700950116169984
4,-0.5555555555555556,4.60835,28.0,21.0,24.676012258505146
4,-0.5353535353535352,4.60835,28.0,21.0,24.651099577877705
4,-0.5151515151515151,2.3809524,28.0,21.0,24.626212048869156
4,-0.4949494949494949,2.3809524,28.0,21.0,24.601349646086646
4,-0.4747474747474747,2.3809524,28.0,21.0,24.576512344162968
4,-0.4545454545454545,2.3809524,28.0,21.0,24.551700117756518
4,-0.43434343434343425,2.3809524,28.0,21.0,24.526912941551274
4,-0.41414141414141414,2.3809524,28.0,21.0,24.502150790256778
4,-0.3939393939393939,2.3809524,28.0,21.0,24.477413638608112
4,-0.3737373737373737,2.3809524,28.0,21.0,24.452701461365855
4,-0.3535353535353535,2.3809524,28.0,21.0,24.428014233316063
4,-0.33333333333333326,2.3809524,28.0,21.0,24.40335192927026
4,-0.31313131313131304,2.3809524,28.0,21.0,24.3787145240654
4,-0.2929292929292928,2.3809524,28.0,21.0,24.354101992563834
4,-0.2727272727272727,2.3809524,28.0,21.0,24.32951430965329
4,-0.2525252525252525,2.3809524,28.0,21.0,24.30495145024686
4,-0.23232323232323226,0.0,28.0,21.451451,24.280413389282945
4,-0.21212121212121204,0.0,28.0,21.451451,24.255900101725274
4,-0.19191919191919182,0.0,28.0,21.451451,24.23141156256283
4,-0.1717171717171716,0.0,28.0,21.451451,24.20694774680986
4,-0.1515151515151515,0.0,28.0,21.451451,24.182508629505826
4,-0.13131313131313127,0.0,28.0,21.451451,24.1580941857154
4,-0.11111111111111105,0.0,28.0,21.451451,24.133704390528422
4,-0.09090909090909083,0.0,28.0,21.451451,24.109339219059876
4,-0.07070707070707061,0.0,28.0,21.451451,24.084998646449893
4,-0.050505050505050386,0.0,28.0,21.451451,24.060682647863675
4,-0.030303030303030276,0.0,28.0,21.451451,24.03639119849151
4,-0.010101010101010055,0.0,28.0,21.451451,24.012124273548736
4,0.010101010101010166,0.0,28.0,21.451451,23.9878818482757
4,0.030303030303030498,0.0,28.0,21.451451,23.96366389793776
4,0.05050505050505061,0.0,28.0,21.451451,23.939470397825243
4,0.07070707070707072,0.0,28.0,21.451451,23.91530132325342
4,0.09090909090909105,0.0,28.0,21.451451,23.891156649562483
4,0.11111111111111116,0.0,28.0,21.451451,23.867036352117523
4,0.1313131313131315,0.0,28.0,21.451451,23.842940406308497
4,0.1515151515151516,0.0,28.0,21.451451,23.818868787550215
4,0.1717171717171717,0.0,28.0,21.451451,23.794821471282305
4,0.19191919191919204,0.0,28.0,21.451451,23.77079843296919
4,0.21212121212121215,0.0,28.0,21.451451,23.746799648100062
4,0.2323232323232325,0.0,28.0,21.451451,23.722825092188867
4,0.2525252525252526,0.0,28.0,21.451451,23.69887474077426
4,0.27272727272727293,0.0,28.0,21.451451,23.674948569419605
4,0.29292929292929304,0.0,28.0,21.451451,23.651046553712927
4,0.31313131313131315,0.0,28.0,21.451451,23.6271686692669
4,0.3333333333333335,0.0,28.0,21.451451,23.60331489171882
4,0.3535353535353536,0.0,28.0,21.451451,23.57948519673058
4,0.3737373737373739,0.0,28.0,21.451451,23.55567955998864
4,0.39393939393939403,0.0,28.0,21.451451,23.531897957204016
4,0.41414141414141437,0.0,28.0,21.451451,23.508140364112236
4,0.4343434343434345,0.0,28.0,21.451451,23.484406756473337
4,0.4545454545454546,0.0,28.0,21.451451,23.46069711007181
4,0.4747474747474749,0.0,28.0,21.451451,23.43701140071661
4,0.49494949494949503,0.0,28.0,21.451451,23.41334960424111
4,0.5151515151515154,0.0,28.0,21.451451,23.389711696503078
4,0.5353535353535355,0.0,28.0,21.451451,23.366097653384664
4,0.5555555555555556,0.0,28.0,21.451451,23.34250745079236
4,0.5757575757575759,0.0,28.0,21.451451,23.318941064656986
4,0.595959595959596,0.0,28.0,21.451451,23.295398470933655
4,0.6161616161616164,0.0,28.0,21.451451,23.271879645601768
4,0.6363636363636365,0.0,28.0,21.451451,23.248384564664967
4,0.6565656565656568,0.0,28.0,21.451451,23.224913204151125
4,0.6767676767676769,0.0,28.0,21.451451,23.201465540112316
4,0.696969696969697,0.0,28.0,21.451451,23.178041548624787
4,0.7171717171717173,0.0,28.0,21.451451,23.15464120578895
4,0.7373737373737375,0.0,28.0,21.451451,23.13126448772933
4,0.7575757575757578,0.0,28.0,21.451451,23.10791137059457
4,0.7777777777777779,0.0,28.0,21.451451,23.08458183055739
4,0.7979797979797982,0.0,28.0,21.451451,23.06127584381456
4,0.8181818181818183,0.0,28.0,21.451451,23.037993386586884
4,0.8383838383838385,0.0,28.0,21.451451,23.014734435119177
4,0.8585858585858588,0.0,28.0,21.451451,22.991498965680236
4,0.8787878787878789,0.0,28.0,21.451451,22.968286954562814
4,0.8989898989898992,0.0,28.0,21.451451,22.945098378083596
4,0.9191919191919193,0.0,28.0,21.451451,22.92193321258319
4,0.9393939393939394,0.0,28.0,21.451451,22.898791434426077
4,0.9595959595959598,0.0,28.0,21.451451,22.8756730200006
4,0.9797979797979799,0.0,28.0,21.451451,22.852577945718956
4,1.0,0.0,28.0,21.451451,22.829506188017135
5,-1.0,9.0019917,28.0,21.0,25.230506313024577
5,-0.9797979797979798,9.0019917,28.0,21.0,25.205033820173618
5,-0.9595959595959596,9.0019917,28.0,21.0,25.179587044122947
5,-0.9393939393939394,9.0019917,28.0,21.0,25.154165958909115
5,-0.9191919191919192,9.0019917,28.0,21.0,25.12877053859488
5,-0.898989898989899,6.862164,28.0,21.0,25.1034007572692
5,-0.8787878787878788,6.862164,28.0,21.0,25.078056589047165
5,-0.8585858585858586,6.862164,28.0,21.0,25.05273800807003
5,-0.8383838383838383,6.862164,28.0,21.0,25.027444988505135
5,-0.8181818181818181,6.862164,28.0,21.0,25.00217750454591
5,-0.797979797979798,6.862164,28.0,21.0,24.976935530411836
5,-0.7777777777777778,6.862164,28.0,21.0,24.951719040348422
5,-0.7575757575757576,6.862164,28.0,21.0,24.92652800862718
5,-0.7373737373737373,6.862164,28.0,21.0,24.90136240954559
5,-0.7171717171717171,6.862164,28.0,21.0,24.8762222174271
5,-0.696969696969697,6.862164,28.0,21.0,24.851107406621054
5,-0.6767676767676767,6.862164,28.0,21.0,24.82601795150272
5,-0.6565656565656566,6.862164,28.0,21.0,24.80095382647321
5,-0.6363636363636364,6.862164,28.0,21.0,24.7759150059595
5,-0.6161616161616161,6.862164,28.0,21.0,24.75090146441438
5,-0.5959595959595959,6.862164,28.0,21.0,24.725913176316425
5,-0.5757575757575757,6.862164,28.0,21.0,24.700950116169984
5,-0.5555555555555556,4.778418,28.0,21.0,24.676012258505146
5,-0.5353535353535352,4.778418,28.0,21.0,24.651099577877705
5,-0.5151515151515151,4.778418,28.0,21.0,24.626212048869156
5,-0.4949494949494949,4.778418,28.0,21.0,24.601349646086646
5,-0.4747474747474747,4.778418,28.0,21.0,24.576512344162968
5,-0.4545454545454545,4.778418,28.0,21.0,24.551700117756518
5,-0.43434343434343425,4.778418,28.0,21.0,24.526912941551274
5,-0.41414141414141414,4.778418,28.0,21.0,24.502150790256778
5,-0.3939393939393939,4.778418,28.0,21.0,24.477413638608112
5,-0.3737373737373737,4.778418,28.0,21.0,24.452701461365855
5,-0.3535353535353535,4.778418,28.0,21.0,24.428014233316063
5,-0.33333333333333326,4.778418,28.0,21.0,24.40335192927026
5,-0.31313131313131304,4.778418,28.0,21.0,24.3787145240654
5,-0.2929292929292928,4.778418,28.0,21.0,24.354101992563834
5,-0.2727272727272727,4.778418,28.0,21.0,24.32951430965329
5,-0.2525252525252525,2.5510204,28.0,21.0,24.30495145024686
5,-0.23232323232323226,2.5510204,28.0,21.0,24.280413389282945
5,-0.21212121212121204,2.5510204,28.0,21.0,24.255900101725274
5,-0.19191919191919182,2.5510204,28.0,21.0,24.23141156256283
5,-0.1717171717171716,2.5510204,28.0,21.0,24.20694774680986
5,-0.1515151515151515,2.5510204,28.0,21.0,24.182508629505826
5,-0.13131313131313127,2.5510204,28.0,21.0,24.1580941857154
5,-0.11111111111111105,2.5510204,28.0,21.0,24.133704390528422
5,-0.09090909090909083,2.5510204,28.0,21.0,24.109339219059876
5,-0.07070707070707061,2.5510204,28.0,21.0,24.084998646449893
5,-0.050505050505050386,2.5510204,28.0,21.0,24.060682647863675
5,-0.030303030303030276,2.5510204,28.0,21.0,24.03639119849151
5,-0.010101010101010055,2.5510204,28.0,21.0,24.012124273548736
5,0.010101010101010166,2.5510204,28.0,21.0,23.9878818482757
5,0.030303030303030498,2.5510204,28.0,21.0,23.96366389793776
5,0.05050505050505061,2.5510204,28.0,21.0,23.939470397825243
5,0.07070707070707072,2.5510204,28.0,21.0,23.91530132325342
5,0.09090909090909105,2.5510204,28.0,21.0,23.891156649562483
5,0.11111111111111116,2.5510204,28.0,21.0,23.867036352117523
5,0.1313131313131315,2.5510204,28.0,21.0,23.842940406308497
5,0.1515151515151516,2.5510204,28.0,21.0,23.818868787550215
5,0.1717171717171717,2.5510204,28.0,21.0,23.794821471282305
5,0.19191919191919204,0.0,28.0,21.483698,23.77079843296919
5,0.21212121212121215,0.0,28.0,21.483698,23.746799648100062
5,0.2323232323232325,0.0,28.0,21.483698,23.722825092188867
5,0.2525252525252526,0.0,28.0,21.483698,23.69887474077426
5,0.27272727272727293,0.0,28.0,21.483698,23.674948569419605
5,0.29292929292929304,0.0,28.0,21.483698,23.651046553712927
5,0.31313131313131315,0.0,28.0,21.483698,23.6271686692669
5,0.3333333333333335,0.0,28.0,21.483698,23.60331489171882
5,0.3535353535353536,0.0,28.0,21.483698,23.57948519673058
5,0.3737373737373739,0.0,28.0,21.483698,23.55567955998864
5,0.39393939393939403,0.0,28.0,21.483698,23.531897957204016
5,0.41414141414141437,0.0,28.0,21.483698,23.508140364112236
5,0.4343434343434345,0.0,28.0,21.483698,23.484406756473337
5,0.4545454545454546,0.0,28.0,21.483698,23.46069711007181
5,0.4747474747474749,0.0,28.0,21.483698,23.43701140071661
5,0.49494949494949503,0.0,28.0,21.483698,23.41334960424111
5,0.5151515151515154,0.0,28.0,21.483698,23.389711696503078
5,0.5353535353535355,0.0,28.0,21.483698,23.366097653384664
5,0.5555555555555556,0.0,28.0,21.483698,23.34250745079236
